trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
2 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
3 	xx 	x 	x 	rdk 	1 	0 	1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
4 	xx 	x 	x 	rdk 	1 	1 	1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
5 	xx 	x 	x 	rdk 	2 	1 	1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
6 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
7 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
8 	xx 	x 	x 	rdk 	2 	1 	1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
9 	xx 	x 	x 	rdk 	1 	1 	1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
10 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
11 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
12 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
13 	xx 	x 	x 	rdk 	2 	1 	1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
14 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
15 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
16 	xx 	x 	x 	rdk 	2 	1 	1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
17 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
18 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
19 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
20 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
21 	xx 	x 	x 	rdk 	2 	1 	1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
22 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
23 	xx 	x 	x 	rdk 	1 	1 	1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
24 	xx 	x 	x 	rdk 	1 	0 	1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
25 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
26 	xx 	x 	x 	rdk 	2 	1 	1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
27 	xx 	x 	x 	rdk 	1 	0 	1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
28 	xx 	x 	x 	rdk 	1 	0 	1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
29 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
30 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
31 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
32 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
33 	xx 	x 	x 	rdk 	2 	0 	1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
34 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
35 	xx 	x 	x 	rdk 	2 	0 	1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
36 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
37 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
38 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
39 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
40 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
41 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
42 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
43 	xx 	x 	x 	rdk 	2 	1 	1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
44 	xx 	x 	x 	rdk 	1 	0 	1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
45 	xx 	x 	x 	rdk 	1 	1 	1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
46 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
47 	xx 	x 	x 	rdk 	1 	0 	1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
48 	xx 	x 	x 	rdk 	2 	1 	1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
49 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
50 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
51 	xx 	x 	x 	rdk 	2 	1 	1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
52 	xx 	x 	x 	rdk 	2 	1 	1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
53 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
54 	xx 	x 	x 	rdk 	2 	1 	1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
55 	xx 	x 	x 	rdk 	1 	0 	1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
56 	xx 	x 	x 	rdk 	1 	0 	1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
57 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
58 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
59 	xx 	x 	x 	rdk 	1 	1 	1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
60 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
61 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
62 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
63 	xx 	x 	x 	rdk 	2 	1 	1 	3 	29 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
64 	xx 	x 	x 	rdk 	1 	1 	1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
65 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
66 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
67 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	49 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
68 	xx 	x 	x 	rdk 	1 	1 	1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
69 	xx 	x 	x 	rdk 	2 	1 	1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
70 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	37 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
71 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	41 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
72 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	33 	5 	1 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
1 	xx 	x 	x 	rdk 	1 	1 	1 	3 	41 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
2 	xx 	x 	x 	rdk 	2 	1 	1 	3 	29 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
3 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	41 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
4 	xx 	x 	x 	rdk 	2 	1 	1 	3 	33 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
5 	xx 	x 	x 	rdk 	2 	1 	1 	3 	49 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
6 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	29 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
7 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
8 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	41 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.82
9 	xx 	x 	x 	rdk 	1 	1 	1 	3 	29 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.58
10 	xx 	x 	x 	rdk 	1 	0 	1 	3 	37 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.74
11 	xx 	x 	x 	rdk 	1 	1 	1 	3 	33 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.66
12 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	49 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.98
13 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
14 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	3 	0 	static 	25 	0 	0 	60 	65 	60 	65 	0.9
