trial	 subject	 cond1	 cond2	 cue	 interval	 response	 direction	 vel	 cohNumber	 durSignal	 figure	soa	 surround	cohComparison	 v9	 v10	 tTestOnset	 tTestOffset	 tFigureOnset	 tFigureOffset	 coherence
1 	xx 	x 	x 	rdk 	2 	0 	1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
2 	xx 	x 	x 	rdk 	1 	0 	1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
3 	xx 	x 	x 	rdk 	1 	1 	1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
4 	xx 	x 	x 	rdk 	1 	1 	1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
5 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
6 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
7 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
8 	xx 	x 	x 	rdk 	2 	0 	-1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
9 	xx 	x 	x 	rdk 	2 	1 	1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
10 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
11 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
12 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
13 	xx 	x 	x 	rdk 	2 	1 	1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
14 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
15 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
16 	xx 	x 	x 	rdk 	2 	1 	1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
17 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
18 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
19 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
20 	xx 	x 	x 	rdk 	1 	1 	1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
21 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
22 	xx 	x 	x 	rdk 	1 	1 	1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
23 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
24 	xx 	x 	x 	rdk 	2 	1 	1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
25 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
26 	xx 	x 	x 	rdk 	2 	1 	1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
27 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
28 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
29 	xx 	x 	x 	rdk 	1 	1 	1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
30 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
31 	xx 	x 	x 	rdk 	1 	1 	1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
32 	xx 	x 	x 	rdk 	1 	1 	1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
33 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
34 	xx 	x 	x 	rdk 	2 	1 	1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
35 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
36 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
37 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
38 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
39 	xx 	x 	x 	rdk 	2 	1 	1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
40 	xx 	x 	x 	rdk 	2 	1 	1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
41 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
42 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
43 	xx 	x 	x 	rdk 	1 	1 	1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
44 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
45 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
46 	xx 	x 	x 	rdk 	1 	1 	1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
47 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
48 	xx 	x 	x 	rdk 	2 	1 	1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
49 	xx 	x 	x 	rdk 	1 	1 	1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
50 	xx 	x 	x 	rdk 	2 	1 	1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
51 	xx 	x 	x 	rdk 	1 	1 	1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
52 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
53 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
54 	xx 	x 	x 	rdk 	1 	0 	-1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
55 	xx 	x 	x 	rdk 	1 	1 	1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
56 	xx 	x 	x 	rdk 	1 	1 	1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
57 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
58 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
59 	xx 	x 	x 	rdk 	2 	1 	1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
60 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
61 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
62 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
63 	xx 	x 	x 	rdk 	2 	1 	1 	3 	25 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
64 	xx 	x 	x 	rdk 	2 	1 	1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
65 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
66 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	35 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
67 	xx 	x 	x 	rdk 	1 	1 	1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
68 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
69 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	40 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
70 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
71 	xx 	x 	x 	rdk 	2 	1 	1 	3 	30 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
72 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	50 	5 	3 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
1 	xx 	x 	x 	rdk 	2 	1 	1 	3 	25 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
2 	xx 	x 	x 	rdk 	1 	1 	1 	3 	45 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
3 	xx 	x 	x 	rdk 	1 	1 	1 	3 	30 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
4 	xx 	x 	x 	rdk 	2 	1 	1 	3 	35 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
5 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	50 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
6 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	35 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
7 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	45 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
8 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	25 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
9 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	40 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
10 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	50 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
11 	xx 	x 	x 	rdk 	1 	1 	1 	3 	25 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
12 	xx 	x 	x 	rdk 	2 	1 	1 	3 	50 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
13 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	25 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
14 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	40 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
15 	xx 	x 	x 	rdk 	2 	1 	1 	3 	45 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
16 	xx 	x 	x 	rdk 	1 	1 	1 	3 	35 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
17 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	35 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.7
18 	xx 	x 	x 	rdk 	2 	1 	1 	3 	40 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
19 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	30 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
20 	xx 	x 	x 	rdk 	1 	1 	1 	3 	40 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
21 	xx 	x 	x 	rdk 	1 	1 	1 	3 	50 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
22 	xx 	x 	x 	rdk 	2 	1 	1 	3 	30 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
23 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
24 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	30 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
25 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	45 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.9
26 	xx 	x 	x 	rdk 	1 	1 	1 	3 	25 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
27 	xx 	x 	x 	rdk 	2 	1 	-1 	3 	40 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
28 	xx 	x 	x 	rdk 	1 	1 	1 	3 	40 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.8
29 	xx 	x 	x 	rdk 	2 	1 	1 	3 	50 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
30 	xx 	x 	x 	rdk 	1 	1 	1 	3 	50 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	1.0
31 	xx 	x 	x 	rdk 	1 	1 	-1 	3 	30 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.6
32 	xx 	x 	x 	rdk 	2 	1 	1 	3 	25 	5 	2 	0 	static 	20 	0 	0 	60 	65 	60 	65 	0.5
